"trial" "xdat" "lat" "fstCorrect" "ErrCorr" "AS" "Count" "Desc" "ld8"
"1649" 18 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11640.20180416"
"1650" 19 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11640.20180416"
"1651" 20 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11640.20180416"
"1652" 21 131 NA FALSE FALSE "AS" -1 "average fixpos(NaN) is off from baseline(130.500000)!" "11640.20180416"
"1653" 22 133 181 TRUE FALSE "AS" 1 "" "11640.20180416"
"1654" 23 131 218 TRUE FALSE "AS" 1 "" "11640.20180416"
"1655" 24 133 NA FALSE FALSE "AS" -1 "poor tracking: sd of xpos Δ=49.463484" "11640.20180416"
"1656" 25 133 186 TRUE FALSE "AS" 1 "" "11640.20180416"
"1657" 26 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11640.20180416"
"1658" 27 131 275 TRUE FALSE "AS" 1 "" "11640.20180416"
"1659" 28 133 186 TRUE FALSE "AS" 1 "" "11640.20180416"
"1660" 29 132 206 TRUE FALSE "AS" 1 "" "11640.20180416"
"1661" 30 132 216 TRUE FALSE "AS" 1 "" "11640.20180416"
"1662" 31 133 299 TRUE FALSE "AS" 1 "" "11640.20180416"
"1663" 32 133 108 FALSE TRUE "AS" 2 "" "11640.20180416"
"1664" 33 134 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11640.20180416"
"1665" 34 131 228 TRUE FALSE "AS" 1 "" "11640.20180416"
"1666" 35 134 NA FALSE FALSE "AS" -1 "moving (10.350 px/60Hz) before target onset" "11640.20180416"
"1667" 36 133 95 TRUE FALSE "AS" 1 "" "11640.20180416"
"1668" 37 134 NA FALSE FALSE "AS" -1 "moving (31.973 px/60Hz) before target onset" "11640.20180416"
"1669" 38 134 NA FALSE FALSE "AS" -1 "moving (12.650 px/60Hz) before target onset" "11640.20180416"
"1670" 39 134 149 TRUE FALSE "AS" 1 "" "11640.20180416"
"1671" 40 131 205 FALSE TRUE "AS" 2 "" "11640.20180416"
"1672" 41 132 238 TRUE FALSE "AS" 1 "" "11640.20180416"
"1673" 42 134 223 TRUE FALSE "AS" 1 "" "11640.20180416"
"1674" 43 134 113 FALSE TRUE "AS" 2 "" "11640.20180416"
"1675" 44 134 167 TRUE FALSE "AS" 1 "" "11640.20180416"
"1676" 45 133 201 TRUE FALSE "AS" 1 "" "11640.20180416"
"1677" 46 133 125 FALSE TRUE "AS" 2 "" "11640.20180416"
"1678" 47 132 258 TRUE FALSE "AS" 1 "" "11640.20180416"
"1679" 48 132 258 TRUE FALSE "AS" 1 "" "11640.20180416"
"1680" 1 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11645.20191127"
"1681" 2 131 147 FALSE TRUE "AS" 2 "" "11645.20191127"
"1682" 3 132 194 FALSE TRUE "AS" 2 "" "11645.20191127"
"1683" 4 134 NA FALSE FALSE "AS" -1 "average fixpos(65.962500) is off from baseline(130.500000)!" "11645.20191127"
"1684" 5 134 304 TRUE FALSE "AS" 1 "" "11645.20191127"
"1685" 6 133 NA FALSE FALSE "AS" -1 "average fixpos(31.900000) is off from baseline(130.500000)!" "11645.20191127"
"1686" 7 134 388 TRUE FALSE "AS" 1 "" "11645.20191127"
"1687" 8 134 415 TRUE FALSE "AS" 1 "" "11645.20191127"
"1688" 9 132 334 TRUE FALSE "AS" 1 "" "11645.20191127"
"1689" 10 131 442 TRUE FALSE "AS" 1 "" "11645.20191127"
"1690" 11 132 NA FALSE FALSE "AS" -1 "moving (4.492 px/60Hz) before target onset" "11645.20191127"
"1691" 12 132 282 TRUE FALSE "AS" 1 "" "11645.20191127"
"1692" 13 133 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11645.20191127"
"1693" 14 133 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11645.20191127"
"1694" 15 134 186 FALSE TRUE "AS" 2 "" "11645.20191127"
"1695" 16 132 NA FALSE FALSE "AS" -1 "average fixpos(79.587500) is off from baseline(130.500000)!" "11645.20191127"
"1696" 17 134 358 TRUE FALSE "AS" 1 "" "11645.20191127"
"1697" 18 133 258 TRUE FALSE "AS" 1 "" "11645.20191127"
"1698" 19 134 336 TRUE FALSE "AS" 1 "" "11645.20191127"
"1699" 20 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11645.20191127"
"1700" 21 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11645.20191127"
"1701" 22 131 329 TRUE FALSE "AS" 1 "" "11645.20191127"
"1702" 23 132 NA FALSE FALSE "AS" -1 "moving (7.316 px/60Hz) before target onset" "11645.20191127"
"1703" 24 132 280 TRUE FALSE "AS" 1 "" "11645.20191127"
"1704" 25 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11645.20191127"
"1705" 26 134 353 TRUE FALSE "AS" 1 "" "11645.20191127"
"1706" 27 131 NA FALSE FALSE "AS" -1 "moving (8.331 px/60Hz) before target onset" "11645.20191127"
"1707" 28 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11645.20191127"
"1708" 29 131 272 TRUE FALSE "AS" 1 "" "11645.20191127"
"1709" 30 133 373 TRUE FALSE "AS" 1 "" "11645.20191127"
"1710" 31 132 184 TRUE FALSE "AS" 1 "" "11645.20191127"
"1711" 32 134 NA FALSE FALSE "AS" -1 "moving (6.053 px/60Hz) before target onset" "11645.20191127"
"1712" 33 131 140 FALSE TRUE "AS" 2 "" "11645.20191127"
"1713" 34 133 174 FALSE TRUE "AS" 2 "" "11645.20191127"
"1714" 35 132 243 TRUE FALSE "AS" 1 "" "11645.20191127"
"1715" 36 133 NA FALSE FALSE "AS" -1 "average fixpos(78.437500) is off from baseline(130.500000)!" "11645.20191127"
"1716" 37 132 206 TRUE FALSE "AS" 1 "" "11645.20191127"
"1717" 38 134 250 TRUE FALSE "AS" 1 "" "11645.20191127"
"1718" 39 131 169 TRUE FALSE "AS" 1 "" "11645.20191127"
"1719" 40 131 452 FALSE FALSE "AS" 0 "" "11645.20191127"
"1720" 41 133 171 FALSE TRUE "AS" 2 "" "11645.20191127"
"1721" 42 131 NA FALSE FALSE "AS" -1 "moving (6.553 px/60Hz) before target onset" "11645.20191127"
"1722" 43 133 140 FALSE TRUE "AS" 2 "" "11645.20191127"
"1723" 44 131 339 TRUE FALSE "AS" 1 "" "11645.20191127"
"1724" 45 131 NA FALSE FALSE "AS" -1 "average fixpos(NaN) is off from baseline(130.500000)!" "11645.20191127"
"1725" 46 133 NA FALSE FALSE "AS" -1 "moving (4.527 px/60Hz) before target onset" "11645.20191127"
"1726" 47 133 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11645.20191127"
"1727" 48 132 292 TRUE FALSE "AS" 1 "" "11645.20191127"
"1728" 1 132 417 TRUE FALSE "AS" 1 "" "11645.20180504"
"1729" 2 133 NA FALSE FALSE "AS" -1 "moving (-Inf px/60Hz) before target onset" "11645.20180504"
"1730" 3 132 334 TRUE FALSE "AS" 1 "" "11645.20180504"
"1731" 4 132 243 TRUE FALSE "AS" 1 "" "11645.20180504"
"1732" 5 133 221 TRUE FALSE "AS" 1 "" "11645.20180504"
"1733" 6 132 184 FALSE TRUE "AS" 2 "" "11645.20180504"
"1734" 7 131 880 TRUE FALSE "AS" 1 "" "11645.20180504"
"1735" 8 134 148 FALSE TRUE "AS" 2 "" "11645.20180504"
"1736" 9 134 68 TRUE FALSE "AS" 1 "" "11645.20180504"
"1737" 10 133 538 TRUE FALSE "AS" 1 "" "11645.20180504"
"1738" 11 134 140 FALSE TRUE "AS" 2 "" "11645.20180504"
"1739" 12 131 152 FALSE TRUE "AS" 2 "" "11645.20180504"
"1740" 13 131 654 TRUE FALSE "AS" 1 "" "11645.20180504"
"1741" 14 133 142 TRUE FALSE "AS" 1 "" "11645.20180504"
"1742" 15 131 295 TRUE FALSE "AS" 1 "" "11645.20180504"
"1743" 16 134 339 TRUE FALSE "AS" 1 "" "11645.20180504"
"1744" 17 133 142 FALSE TRUE "AS" 2 "" "11645.20180504"
"1745" 18 132 93 FALSE TRUE "AS" 2 "" "11645.20180504"
"1746" 19 133 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11645.20180504"
"1747" 20 134 152 FALSE TRUE "AS" 2 "" "11645.20180504"
"1748" 21 134 NA FALSE FALSE "AS" -1 "moving (4.560 px/60Hz) before target onset" "11645.20180504"
"1749" 22 131 NA FALSE FALSE "AS" -1 "no good saccades" "11645.20180504"
"1750" 23 132 519 TRUE FALSE "AS" 1 "" "11645.20180504"
"1751" 24 131 305 TRUE FALSE "AS" 1 "" "11645.20180504"
"1752" 25 133 235 TRUE FALSE "AS" 1 "" "11645.20180504"
"1753" 26 132 227 TRUE FALSE "AS" 1 "" "11645.20180504"
"1754" 27 131 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11645.20180504"
"1755" 28 132 158 FALSE TRUE "AS" 2 "" "11645.20180504"
"1756" 29 131 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11645.20180504"
"1757" 30 132 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11645.20180504"
"1758" 31 134 208 TRUE FALSE "AS" 1 "" "11645.20180504"
"1759" 32 134 103 FALSE TRUE "AS" 2 "" "11645.20180504"
"1760" 33 132 207 TRUE FALSE "AS" 1 "" "11645.20180504"
"1761" 34 133 250 FALSE TRUE "AS" 2 "" "11645.20180504"
"1762" 35 134 152 FALSE FALSE "AS" 0 "" "11645.20180504"
"1763" 36 134 518 TRUE FALSE "AS" 1 "" "11645.20180504"
"1764" 37 133 356 TRUE FALSE "AS" 1 "" "11645.20180504"
"1765" 38 131 213 TRUE FALSE "AS" 1 "" "11645.20180504"
"1766" 39 131 258 FALSE TRUE "AS" 2 "" "11645.20180504"
"1767" 40 133 221 TRUE FALSE "AS" 1 "" "11645.20180504"
"1768" 41 133 282 FALSE FALSE "AS" 0 "" "11645.20180504"
"1769" 42 132 144 FALSE TRUE "AS" 2 "" "11645.20180504"
"1770" 43 131 192 TRUE FALSE "AS" 1 "" "11645.20180504"
"1771" 44 134 385 TRUE FALSE "AS" 1 "" "11645.20180504"
"1772" 45 134 137 FALSE FALSE "AS" 0 "" "11645.20180504"
"1773" 46 132 231 TRUE FALSE "AS" 1 "" "11645.20180504"
"1774" 47 133 398 TRUE FALSE "AS" 1 "" "11645.20180504"
"1775" 48 131 216 TRUE FALSE "AS" 1 "" "11645.20180504"
"1776" 1 134 388 TRUE FALSE "AS" 1 "" "11649.20180509"
"1777" 2 134 179 FALSE TRUE "AS" 2 "" "11649.20180509"
"1778" 3 132 823 TRUE FALSE "AS" 1 "" "11649.20180509"
"1779" 4 134 265 FALSE TRUE "AS" 2 "" "11649.20180509"
"1780" 5 134 378 TRUE FALSE "AS" 1 "" "11649.20180509"
"1781" 6 132 137 FALSE TRUE "AS" 2 "" "11649.20180509"
"1782" 7 131 NA FALSE FALSE "AS" -1 "moving (6.356 px/60Hz) before target onset" "11649.20180509"
"1783" 8 132 186 FALSE TRUE "AS" 2 "" "11649.20180509"
"1784" 9 131 349 TRUE FALSE "AS" 1 "" "11649.20180509"
"1785" 10 134 145 FALSE TRUE "AS" 2 "" "11649.20180509"
"1786" 11 131 319 TRUE FALSE "AS" 1 "" "11649.20180509"
"1787" 12 131 NA FALSE FALSE "AS" -1 "moving (13.618 px/60Hz) before target onset" "11649.20180509"
"1788" 13 132 346 TRUE FALSE "AS" 1 "" "11649.20180509"
"1789" 14 132 376 TRUE FALSE "AS" 1 "" "11649.20180509"
"1790" 15 133 309 TRUE FALSE "AS" 1 "" "11649.20180509"
"1791" 16 131 346 TRUE FALSE "AS" 1 "" "11649.20180509"
"1792" 17 133 223 FALSE TRUE "AS" 2 "" "11649.20180509"
"1793" 18 131 314 TRUE FALSE "AS" 1 "" "11649.20180509"
"1794" 19 131 262 TRUE FALSE "AS" 1 "" "11649.20180509"
"1795" 20 132 159 TRUE FALSE "AS" 1 "" "11649.20180509"
"1796" 21 133 329 TRUE FALSE "AS" 1 "" "11649.20180509"
"1797" 22 132 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11649.20180509"
"1798" 23 134 147 FALSE TRUE "AS" 2 "" "11649.20180509"
"1799" 24 132 NA FALSE FALSE "AS" -1 "blink starts 0.702 before any saccade" "11649.20180509"
"1800" 25 132 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11649.20180509"
"1801" 26 131 317 TRUE FALSE "AS" 1 "" "11649.20180509"
"1802" 27 132 212 TRUE FALSE "AS" 1 "" "11649.20180509"
"1803" 28 133 270 TRUE FALSE "AS" 1 "" "11649.20180509"
"1804" 29 134 157 FALSE TRUE "AS" 2 "" "11649.20180509"
"1805" 30 134 194 TRUE FALSE "AS" 1 "" "11649.20180509"
"1806" 31 134 299 TRUE FALSE "AS" 1 "" "11649.20180509"
"1807" 32 133 206 TRUE FALSE "AS" 1 "" "11649.20180509"
"1808" 33 131 135 FALSE TRUE "AS" 2 "" "11649.20180509"
"1809" 34 133 265 TRUE FALSE "AS" 1 "" "11649.20180509"
"1810" 35 131 NA FALSE FALSE "AS" -1 "moving (4.412 px/60Hz) before target onset" "11649.20180509"
"1811" 36 132 186 TRUE FALSE "AS" 1 "" "11649.20180509"
"1812" 37 132 255 TRUE FALSE "AS" 1 "" "11649.20180509"
"1813" 38 131 336 TRUE FALSE "AS" 1 "" "11649.20180509"
"1814" 39 133 309 TRUE FALSE "AS" 1 "" "11649.20180509"
"1815" 40 134 277 TRUE FALSE "AS" 1 "" "11649.20180509"
"1816" 41 133 280 TRUE FALSE "AS" 1 "" "11649.20180509"
"1817" 42 133 231 TRUE FALSE "AS" 1 "" "11649.20180509"
"1818" 43 133 245 TRUE FALSE "AS" 1 "" "11649.20180509"
"1819" 44 131 304 FALSE TRUE "AS" 2 "" "11649.20180509"
"1820" 45 134 280 TRUE FALSE "AS" 1 "" "11649.20180509"
"1821" 46 133 299 TRUE FALSE "AS" 1 "" "11649.20180509"
"1822" 47 133 275 TRUE FALSE "AS" 1 "" "11649.20180509"
"1823" 48 134 265 TRUE FALSE "AS" 1 "" "11649.20180509"
"1824" 1 131 174 FALSE TRUE "AS" 2 "" "11650.20180509"
"1825" 2 132 135 FALSE TRUE "AS" 2 "" "11650.20180509"
"1826" 3 133 206 FALSE TRUE "AS" 2 "" "11650.20180509"
"1827" 4 131 172 FALSE TRUE "AS" 2 "" "11650.20180509"
"1828" 5 133 142 FALSE TRUE "AS" 2 "" "11650.20180509"
"1829" 6 133 272 TRUE FALSE "AS" 1 "" "11650.20180509"
"1830" 7 134 240 FALSE TRUE "AS" 2 "" "11650.20180509"
"1831" 8 132 142 FALSE TRUE "AS" 2 "" "11650.20180509"
"1832" 9 133 147 FALSE TRUE "AS" 2 "" "11650.20180509"
"1833" 10 134 164 FALSE TRUE "AS" 2 "" "11650.20180509"
"1834" 11 132 130 FALSE TRUE "AS" 2 "" "11650.20180509"
"1835" 12 134 213 FALSE TRUE "AS" 2 "" "11650.20180509"
"1836" 13 132 122 FALSE TRUE "AS" 2 "" "11650.20180509"
"1837" 14 134 191 FALSE TRUE "AS" 2 "" "11650.20180509"
"1838" 15 131 140 FALSE TRUE "AS" 2 "" "11650.20180509"
"1839" 16 133 132 FALSE TRUE "AS" 2 "" "11650.20180509"
"1840" 17 133 125 FALSE TRUE "AS" 2 "" "11650.20180509"
"1841" 18 134 307 FALSE TRUE "AS" 2 "" "11650.20180509"
"1842" 19 131 174 FALSE TRUE "AS" 2 "" "11650.20180509"
"1843" 20 133 513 TRUE FALSE "AS" 1 "" "11650.20180509"
"1844" 21 132 132 FALSE TRUE "AS" 2 "" "11650.20180509"
"1845" 22 132 135 FALSE TRUE "AS" 2 "" "11650.20180509"
"1846" 23 131 NA FALSE FALSE "AS" -1 "1st good sac too soon" "11650.20180509"
"1847" 24 131 120 FALSE TRUE "AS" 2 "" "11650.20180509"
"1848" 25 134 177 FALSE TRUE "AS" 2 "" "11650.20180509"
"1849" 26 131 207 FALSE TRUE "AS" 2 "" "11650.20180509"
"1850" 27 131 187 FALSE TRUE "AS" 2 "" "11650.20180509"
"1851" 28 133 194 FALSE TRUE "AS" 2 "" "11650.20180509"
"1852" 29 132 189 FALSE TRUE "AS" 2 "" "11650.20180509"
"1853" 30 134 154 FALSE TRUE "AS" 2 "" "11650.20180509"
"1854" 31 133 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11650.20180509"
"1855" 32 132 127 FALSE TRUE "AS" 2 "" "11650.20180509"
"1856" 33 132 189 FALSE TRUE "AS" 2 "" "11650.20180509"
"1857" 34 131 142 FALSE TRUE "AS" 2 "" "11650.20180509"
"1858" 35 132 154 FALSE TRUE "AS" 2 "" "11650.20180509"
"1859" 36 133 179 FALSE TRUE "AS" 2 "" "11650.20180509"
"1860" 37 134 125 FALSE TRUE "AS" 2 "" "11650.20180509"
"1861" 38 134 164 FALSE TRUE "AS" 2 "" "11650.20180509"
"1862" 39 133 144 FALSE TRUE "AS" 2 "" "11650.20180509"
"1863" 40 134 152 FALSE TRUE "AS" 2 "" "11650.20180509"
"1864" 41 131 138 FALSE TRUE "AS" 2 "" "11650.20180509"
"1865" 42 131 142 FALSE TRUE "AS" 2 "" "11650.20180509"
"1866" 43 133 152 FALSE TRUE "AS" 2 "" "11650.20180509"
"1867" 44 131 250 FALSE TRUE "AS" 2 "" "11650.20180509"
"1868" 45 134 150 FALSE TRUE "AS" 2 "" "11650.20180509"
"1869" 46 134 228 FALSE TRUE "AS" 2 "" "11650.20180509"
"1870" 47 132 137 FALSE TRUE "AS" 2 "" "11650.20180509"
"1871" 48 132 415 FALSE TRUE "AS" 2 "" "11650.20180509"
"1872" 1 132 275 TRUE FALSE "AS" 1 "" "11647.20180507"
"1873" 2 131 334 TRUE FALSE "AS" 1 "" "11647.20180507"
"1874" 3 133 228 FALSE TRUE "AS" 2 "" "11647.20180507"
"1875" 4 133 363 TRUE FALSE "AS" 1 "" "11647.20180507"
"1876" 5 131 292 TRUE FALSE "AS" 1 "" "11647.20180507"
"1877" 6 132 144 FALSE TRUE "AS" 2 "" "11647.20180507"
"1878" 7 132 217 TRUE FALSE "AS" 1 "" "11647.20180507"
"1879" 8 133 144 FALSE TRUE "AS" 2 "" "11647.20180507"
"1880" 9 131 262 TRUE FALSE "AS" 1 "" "11647.20180507"
"1881" 10 131 371 TRUE FALSE "AS" 1 "" "11647.20180507"
"1882" 11 133 132 FALSE TRUE "AS" 2 "" "11647.20180507"
"1883" 12 131 218 TRUE FALSE "AS" 1 "" "11647.20180507"
"1884" 13 132 184 FALSE TRUE "AS" 2 "" "11647.20180507"
"1885" 14 134 253 TRUE FALSE "AS" 1 "" "11647.20180507"
"1886" 15 133 196 TRUE FALSE "AS" 1 "" "11647.20180507"
"1887" 16 132 172 FALSE TRUE "AS" 2 "" "11647.20180507"
"1888" 17 134 199 TRUE FALSE "AS" 1 "" "11647.20180507"
"1889" 18 132 206 TRUE FALSE "AS" 1 "" "11647.20180507"
"1890" 19 133 130 FALSE TRUE "AS" 2 "" "11647.20180507"
"1891" 20 134 342 TRUE FALSE "AS" 1 "" "11647.20180507"
"1892" 21 134 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11647.20180507"
"1893" 22 134 244 TRUE FALSE "AS" 1 "" "11647.20180507"
"1894" 23 132 140 FALSE TRUE "AS" 2 "" "11647.20180507"
"1895" 24 134 190 TRUE FALSE "AS" 1 "" "11647.20180507"
"1896" 25 132 204 TRUE FALSE "AS" 1 "" "11647.20180507"
"1897" 26 131 312 TRUE FALSE "AS" 1 "" "11647.20180507"
"1898" 27 134 309 TRUE FALSE "AS" 1 "" "11647.20180507"
"1899" 28 134 238 TRUE FALSE "AS" 1 "" "11647.20180507"
"1900" 29 133 250 TRUE FALSE "AS" 1 "" "11647.20180507"
"1901" 30 132 302 TRUE FALSE "AS" 1 "" "11647.20180507"
"1902" 31 132 184 TRUE FALSE "AS" 1 "" "11647.20180507"
"1903" 32 133 223 TRUE FALSE "AS" 1 "" "11647.20180507"
"1904" 33 131 326 TRUE FALSE "AS" 1 "" "11647.20180507"
"1905" 34 132 204 TRUE FALSE "AS" 1 "" "11647.20180507"
"1906" 35 133 262 TRUE FALSE "AS" 1 "" "11647.20180507"
"1907" 36 133 238 TRUE FALSE "AS" 1 "" "11647.20180507"
"1908" 37 131 277 TRUE FALSE "AS" 1 "" "11647.20180507"
"1909" 38 134 359 TRUE FALSE "AS" 1 "" "11647.20180507"
"1910" 39 131 179 TRUE FALSE "AS" 1 "" "11647.20180507"
"1911" 40 131 262 TRUE FALSE "AS" 1 "" "11647.20180507"
"1912" 41 133 108 FALSE TRUE "AS" 2 "" "11647.20180507"
"1913" 42 133 NA FALSE FALSE "AS" -1 "moving (12.247 px/60Hz) before target onset" "11647.20180507"
"1914" 43 131 258 TRUE FALSE "AS" 1 "" "11647.20180507"
"1915" 44 134 216 TRUE FALSE "AS" 1 "" "11647.20180507"
"1916" 45 131 233 TRUE FALSE "AS" 1 "" "11647.20180507"
"1917" 46 132 226 TRUE FALSE "AS" 1 "" "11647.20180507"
"1918" 47 134 363 TRUE FALSE "AS" 1 "" "11647.20180507"
"1919" 48 134 216 TRUE FALSE "AS" 1 "" "11647.20180507"
"1920" 1 132 216 FALSE TRUE "AS" 2 "" "11657.20180601"
"1921" 2 134 503 TRUE FALSE "AS" 1 "" "11657.20180601"
"1922" 3 133 NA FALSE FALSE "AS" -1 "moving (16.680 px/60Hz) before target onset" "11657.20180601"
"1923" 4 134 186 TRUE FALSE "AS" 1 "" "11657.20180601"
"1924" 5 134 245 TRUE FALSE "AS" 1 "" "11657.20180601"
"1925" 6 134 196 TRUE FALSE "AS" 1 "" "11657.20180601"
"1926" 7 134 176 TRUE FALSE "AS" 1 "" "11657.20180601"
"1927" 8 133 233 TRUE FALSE "AS" 1 "" "11657.20180601"
"1928" 9 131 142 FALSE TRUE "AS" 2 "" "11657.20180601"
"1929" 10 134 186 TRUE FALSE "AS" 1 "" "11657.20180601"
"1930" 11 132 213 TRUE FALSE "AS" 1 "" "11657.20180601"
"1931" 12 132 NA FALSE FALSE "AS" -1 "moving (9.613 px/60Hz) before target onset" "11657.20180601"
"1932" 13 133 120 FALSE TRUE "AS" 2 "" "11657.20180601"
"1933" 14 133 189 TRUE FALSE "AS" 1 "" "11657.20180601"
"1934" 15 131 587 TRUE FALSE "AS" 1 "" "11657.20180601"
"1935" 16 131 152 TRUE FALSE "AS" 1 "" "11657.20180601"
"1936" 17 133 167 TRUE FALSE "AS" 1 "" "11657.20180601"
"1937" 18 134 172 TRUE FALSE "AS" 1 "" "11657.20180601"
"1938" 19 133 174 TRUE FALSE "AS" 1 "" "11657.20180601"
"1939" 20 133 200 TRUE FALSE "AS" 1 "" "11657.20180601"
"1940" 21 131 157 FALSE TRUE "AS" 2 "" "11657.20180601"
"1941" 22 133 144 FALSE TRUE "AS" 2 "" "11657.20180601"
"1942" 23 132 199 TRUE FALSE "AS" 1 "" "11657.20180601"
"1943" 24 133 218 TRUE FALSE "AS" 1 "" "11657.20180601"
"1944" 25 131 373 TRUE FALSE "AS" 1 "" "11657.20180601"
"1945" 26 132 150 TRUE FALSE "AS" 1 "" "11657.20180601"
"1946" 27 134 235 TRUE FALSE "AS" 1 "" "11657.20180601"
"1947" 28 132 206 TRUE FALSE "AS" 1 "" "11657.20180601"
"1948" 29 134 420 TRUE FALSE "AS" 1 "" "11657.20180601"
"1949" 30 132 181 TRUE FALSE "AS" 1 "" "11657.20180601"
"1950" 31 131 206 TRUE FALSE "AS" 1 "" "11657.20180601"
"1951" 32 132 194 TRUE FALSE "AS" 1 "" "11657.20180601"
"1952" 33 131 189 TRUE FALSE "AS" 1 "" "11657.20180601"
"1953" 34 131 213 TRUE FALSE "AS" 1 "" "11657.20180601"
"1954" 35 133 181 FALSE TRUE "AS" 2 "" "11657.20180601"
"1955" 36 134 71 TRUE FALSE "AS" 1 "" "11657.20180601"
"1956" 37 131 238 TRUE FALSE "AS" 1 "" "11657.20180601"
"1957" 38 132 196 TRUE FALSE "AS" 1 "" "11657.20180601"
"1958" 39 131 186 TRUE FALSE "AS" 1 "" "11657.20180601"
"1959" 40 134 120 FALSE TRUE "AS" 2 "" "11657.20180601"
"1960" 41 132 176 TRUE FALSE "AS" 1 "" "11657.20180601"
"1961" 42 132 194 TRUE FALSE "AS" 1 "" "11657.20180601"
"1962" 43 133 221 TRUE FALSE "AS" 1 "" "11657.20180601"
"1963" 44 134 417 TRUE FALSE "AS" 1 "" "11657.20180601"
"1964" 45 131 206 TRUE FALSE "AS" 1 "" "11657.20180601"
"1965" 46 133 248 TRUE FALSE "AS" 1 "" "11657.20180601"
"1966" 47 132 218 TRUE FALSE "AS" 1 "" "11657.20180601"
"1967" 48 131 NA FALSE FALSE "AS" -1 "moving (155.718 px/60Hz) before target onset" "11657.20180601"
"1968" 1 133 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11655.20180531"
"1969" 2 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11655.20180531"
"1970" 3 134 476 TRUE FALSE "AS" 1 "" "11655.20180531"
"1971" 4 133 144 FALSE TRUE "AS" 2 "" "11655.20180531"
"1972" 5 132 334 TRUE FALSE "AS" 1 "" "11655.20180531"
"1973" 6 131 334 TRUE FALSE "AS" 1 "" "11655.20180531"
"1974" 7 132 282 TRUE FALSE "AS" 1 "" "11655.20180531"
"1975" 8 131 371 TRUE FALSE "AS" 1 "" "11655.20180531"
"1976" 9 131 371 TRUE FALSE "AS" 1 "" "11655.20180531"
"1977" 10 134 233 TRUE FALSE "AS" 1 "" "11655.20180531"
"1978" 11 132 282 TRUE FALSE "AS" 1 "" "11655.20180531"
"1979" 12 132 287 TRUE FALSE "AS" 1 "" "11655.20180531"
"1980" 13 134 433 TRUE FALSE "AS" 1 "" "11655.20180531"
"1981" 14 134 349 TRUE FALSE "AS" 1 "" "11655.20180531"
"1982" 15 134 245 TRUE FALSE "AS" 1 "" "11655.20180531"
"1983" 16 134 253 TRUE FALSE "AS" 1 "" "11655.20180531"
"1984" 17 131 353 TRUE FALSE "AS" 1 "" "11655.20180531"
"1985" 18 133 176 TRUE FALSE "AS" 1 "" "11655.20180531"
"1986" 19 131 255 TRUE FALSE "AS" 1 "" "11655.20180531"
"1987" 20 131 400 TRUE FALSE "AS" 1 "" "11655.20180531"
"1988" 21 131 265 TRUE FALSE "AS" 1 "" "11655.20180531"
"1989" 22 133 137 FALSE TRUE "AS" 2 "" "11655.20180531"
"1990" 23 132 280 TRUE FALSE "AS" 1 "" "11655.20180531"
"1991" 24 134 189 FALSE TRUE "AS" 2 "" "11655.20180531"
"1992" 25 134 262 TRUE FALSE "AS" 1 "" "11655.20180531"
"1993" 26 132 297 TRUE FALSE "AS" 1 "" "11655.20180531"
"1994" 27 134 326 TRUE FALSE "AS" 1 "" "11655.20180531"
"1995" 28 132 331 FALSE TRUE "AS" 2 "" "11655.20180531"
"1996" 29 133 120 FALSE TRUE "AS" 2 "" "11655.20180531"
"1997" 30 132 294 TRUE FALSE "AS" 1 "" "11655.20180531"
"1998" 31 133 265 TRUE FALSE "AS" 1 "" "11655.20180531"
"1999" 32 131 406 TRUE FALSE "AS" 1 "" "11655.20180531"
"2000" 33 132 336 TRUE FALSE "AS" 1 "" "11655.20180531"
"2001" 34 133 351 TRUE FALSE "AS" 1 "" "11655.20180531"
"2002" 35 133 275 TRUE FALSE "AS" 1 "" "11655.20180531"
"2003" 36 133 353 TRUE FALSE "AS" 1 "" "11655.20180531"
"2004" 37 132 255 TRUE FALSE "AS" 1 "" "11655.20180531"
"2005" 38 134 322 TRUE FALSE "AS" 1 "" "11655.20180531"
